Mod:Item:MetaData, Localized Name
tcomplement:chisel_head:0, Firewood Chisel Head
tcomplement:chisel_head:0, Iron Chisel Head
tcomplement:chisel_head:0, Pig Iron Chisel Head
tcomplement:chisel_head:0, Knightslime Chisel Head
tcomplement:chisel_head:0, Slime Chisel Head
tcomplement:chisel_head:0, Slime Chisel Head
tcomplement:chisel_head:0, Magma Slime Chisel Head
tcomplement:chisel_head:0, Netherrack Chisel Head
tcomplement:chisel_head:0, Cobalt Chisel Head
tcomplement:chisel_head:0, Ardite Chisel Head
tcomplement:chisel_head:0, Manyullyn Chisel Head
tcomplement:chisel_head:0, Copper Chisel Head
tcomplement:chisel_head:0, Bronze Chisel Head
tcomplement:chisel_head:0, Lead Chisel Head
tcomplement:chisel_head:0, Silver Chisel Head
tcomplement:chisel_head:0, Electrum Chisel Head
tcomplement:chisel_head:0, Steel Chisel Head
tcomplement:chisel_head:0, Treated Wood Chisel Head
tcomplement:chisel_head:0, Constantan Chisel Head
tcomplement:chisel_head:0, Magical Wooden Chisel Head
tcomplement:chisel_head:0, Evil Infused Chisel Head
tcomplement:chisel_head:0, Enchanted Chisel Head
tcomplement:chisel_head:0, Demonic Chisel Head
tcomplement:chisel_head:0, Void Chisel Head
tcomplement:chisel_head:0, Iridium Chisel Head
tcomplement:chisel_head:0, Platinum Chisel Head
tcomplement:chisel_head:0, Restonia Chisel Head
tcomplement:chisel_head:0, Invar Chisel Head
tcomplement:chisel_head:0, Enderium Chisel Head
tcomplement:chisel_head:0, Fiery Metal Chisel Head
tcomplement:chisel_head:0, Black Quartz Chisel Head
tcomplement:chisel_head:0, Alumite Chisel Head
tcomplement:chisel_head:0, Palis Chisel Head
tcomplement:chisel_head:0, Nickel Chisel Head
tcomplement:chisel_head:0, Diamatine Chisel Head
tcomplement:chisel_head:0, Emeradic Chisel Head
tcomplement:chisel_head:0, Enori Chisel Head
tcomplement:chisel_head:0, Certus Quartz Chisel Head
tcomplement:chisel_head:0, Fluix Crystal Chisel Head
tcomplement:chisel_head:0, Signalum Chisel Head
tcomplement:chisel_head:0, Lumium Chisel Head
tcomplement:chisel_head:0, Terrasteel Chisel Head
tcomplement:chisel_head:0, Livingwood Chisel Head
tcomplement:chisel_head:0, Mirion Chisel Head
tcomplement:chisel_head:0, Elementium Chisel Head
tcomplement:chisel_head:0, Manasteel Chisel Head
tcomplement:chisel_head:0, Emerald Chisel Head
tcomplement:chisel, Chisel
tis3d:module_audio, Audio Module
tis3d:module_bundled_redstone, Bundled Redstone Module
tis3d:module_display, Display Module
tis3d:module_execution, Execution Module
tis3d:module_infrared, Infrared Module
tis3d:module_keypad, Keypad Module
tis3d:module_queue, Queue Module
tis3d:module_random, Random Module
tis3d:module_random_access_memory, RAM Module
tis3d:module_read_only_memory, ROM Module
tis3d:module_redstone, Redstone Module
tis3d:module_serial_port, Serial Port Module
tis3d:module_stack, Stack Module
tis3d:module_terminal, Terminal Module
tis3d:module_timer, Timer Module
tis3d:book_code, Code Bible
tis3d:book_manual, TIS-3D Reference Manual
tis3d:key, Key
tis3d:key_creative, Skeleton Key
tis3d:prism, Prism
tis3d:casing, Casing
tis3d:controller, Controller
toolbelt:belt, Tool Belt
toolbelt:pouch, Belt Pouch
torchmaster:frozen_pearl, Frozen Pearl
torchmaster:mega_torch:0, Mega Torch
torchmaster:mega_torch:1, Unlit Mega Torch
torchmaster:terrain_lighter, Terrain Lighter
torchmaster:dread_lamp, Dread Lamp
torchmaster:feral_flare_lantern, Feral Flare Lantern
toroquest:royal_boots, Royal Boots
toroquest:royal_leggings, Royal Leggings
toroquest:royal_helmet, Royal Helmet
toroquest:royal_chestplate, Royal Chestplate
toroquest:reinforced_diamond_boots, Reinforced Diamond Boots
toroquest:reinforced_diamond_leggings, Reinforced Diamond Leggings
toroquest:reinforced_diamond_helmet, Reinforced Diamond Helmet
toroquest:reinforced_diamond_chestplate, Reinforced Diamond Chestplate
toroquest:fire_sword, Fire Sword
toroquest:toro_leather, Toro Leather
toroquest:pickaxe_of_greed, Pickaxe of Greed
toroquest:sword_of_pain, Sword of Pain
toroquest:obsidian_sword, Obsidian Sword
toroquest:samurai_boots, Samurai Skirt
toroquest:samurai_leggings, Samurai Leggings
toroquest:samurai_helmet, Samurai Helmet
toroquest:samurai_chestplate, Samurai Chestplate
toroquest:toro_armor_boots, Toro Boots
toroquest:toro_armor_leggings, Toro Leggings
toroquest:toro_armor_helmet, Toro Helmet
toroquest:toro_armor_chestplate, Toro Chestplate
toroquest:spicy_chicken, Spicy Chicken
toroquest:diamond_battle_axe, Diamond Battle Axe
totemic:cedar_log, Red Cedar Wood
totemic:stripped_cedar_log, Stripped Red Cedar Wood
totemic:cedar_plank, Red Cedar Plank
totemic:cedar_sapling, Red Cedar Sapling
totemic:cedar_leaves, Red Cedar Leaves
totemic:totem_base:0, Totem Base
totemic:totem_base:1, Totem Base
totemic:totem_base:2, Totem Base
totemic:totem_base:3, Totem Base
totemic:totem_base:4, Totem Base
totemic:totem_base:5, Totem Base
totemic:totem_base:6, Totem Base
totemic:totem_pole:0, Totem Pole
totemic:totem_pole:1, Totem Pole
totemic:totem_pole:2, Totem Pole
totemic:totem_pole:3, Totem Pole
totemic:totem_pole:4, Totem Pole
totemic:totem_pole:5, Totem Pole
totemic:totem_pole:6, Totem Pole
totemic:totem_torch, Totem Torch
totemic:drum, Totemist Drum
totemic:wind_chime, Wind Chime
totemic:tipi, Tipi
totemic:flute, Flute
totemic:rattle, Rattle
totemic:jingle_dress, Jingle Dress
totemic:totem_whittling_knife, Totem Whittling Knife
totemic:bark_stripper, Bark Stripper
totemic:totemic_staff, Totemic Staff
totemic:sub_items:1, Iron Bells
totemic:totempedia, Totempedia
totemic:buffalo_items:0, Buffalo Hide
totemic:buffalo_items:1, Buffalo Tooth
totemic:buffalo_meat, Raw Buffalo Meat
totemic:cooked_buffalo_meat, Cooked Buffalo Meat
totemic:baykok_bow, Baykok's Bow
totemic:medicine_bag, Medicine Bag
totemic:ceremony_cheat, Creative Ceremony Cheat
waterstrainer:strainer_base, Strainer Base
waterstrainer:net:0, Net
waterstrainer:net:1, Dense Net
waterstrainer:worm, Worm
waterstrainer:super_worm, Super Worm
waterstrainer:bait_pot, Bait Pot
waterstrainer:garden_trowel, Garden Trowel
waterstrainer:efficiency_meter, Efficiency Meter
waterstrainer:strainer_survivalist, Survivalist's Strainer
waterstrainer:strainer_survivalist_solid, Solid Survivalist's Strainer
waterstrainer:strainer_survivalist_reinforced, Reinforced Survivalist's Strainer
waterstrainer:strainer_survivalist_dense, Survivalist's Strainer (Dense)
waterstrainer:strainer_survivalist_dense_solid, Solid Survivalist's Strainer (Dense)
waterstrainer:strainer_survivalist_dense_reinforced, Reinforced Survivalist's Strainer (Dense)
waterstrainer:strainer_fisherman, Fisherman's Strainer
waystones:waystone, Waystone
waystones:return_scroll, Return Scroll
waystones:warp_scroll, Warp Scroll
waystones:warp_stone, Warp Stone
wirelesscharger:wirelesscharger, Wireless Charger
yoyos:cord, Cord
yoyos:creative_yoyo, Rainbowyo
yoyos:wooden_yoyo, Wooden Yoyo
yoyos:stone_yoyo, Stone Yoyo
yoyos:iron_yoyo, Iron Yoyo
yoyos:diamond_yoyo, Diamond Yoyo
yoyos:gold_yoyo, Gold Yoyo
yoyos:shear_yoyo, Shear Yoyo
yoyos:sticky_yoyo, Sticky Yoyo
teslacorelib:gear_diamond, Diamond Gear
teslacorelib:gear_stone, Stone Gear
teslacorelib:powder_diamond, Diamond Powder
teslacorelib:powder_emerald, Emerald Powder
teslacorelib:powder_tungsten, Tungsten Powder
expindustry:machine_wood_hopper, Wooden Hopper
expindustry:machine_distributor, Distributor
expindustry:machine_cart_loader, Cart Loader
expindustry:machine_filter, Filtering Hopper
expindustry:rail_bridge, Rail Bridge
expindustry:type_rail, Minecart Type Detector Rail
expindustry:rail_bridge_powered, Powered Rail Bridge
expindustry:machine_foundry, Foundry
expindustry:casting_mold, Casting Mold
actuallyadditions:magnet_ring_bauble:0, Ring of Magnetizing
actuallyadditions:magnet_ring_bauble:0, Ring of Magnetizing
actuallyadditions:potion_ring_advanced_bauble:0, Advanced Ring of Speed
actuallyadditions:potion_ring_advanced_bauble:0, Advanced Ring of Speed
actuallyadditions:potion_ring_advanced_bauble:1, Advanced Ring of Haste
actuallyadditions:potion_ring_advanced_bauble:1, Advanced Ring of Haste
actuallyadditions:potion_ring_advanced_bauble:2, Advanced Ring of Strength
actuallyadditions:potion_ring_advanced_bauble:2, Advanced Ring of Strength
actuallyadditions:potion_ring_advanced_bauble:3, Advanced Ring of Jump Boost
actuallyadditions:potion_ring_advanced_bauble:3, Advanced Ring of Jump Boost
actuallyadditions:potion_ring_advanced_bauble:4, Advanced Ring of Regeneration
actuallyadditions:potion_ring_advanced_bauble:4, Advanced Ring of Regeneration
actuallyadditions:potion_ring_advanced_bauble:5, Advanced Ring of Resistance
actuallyadditions:potion_ring_advanced_bauble:5, Advanced Ring of Resistance
actuallyadditions:potion_ring_advanced_bauble:6, Advanced Ring of Fire Resistance
actuallyadditions:potion_ring_advanced_bauble:6, Advanced Ring of Fire Resistance
actuallyadditions:potion_ring_advanced_bauble:7, Advanced Ring of Water Breathing
actuallyadditions:potion_ring_advanced_bauble:7, Advanced Ring of Water Breathing
actuallyadditions:potion_ring_advanced_bauble:8, Advanced Ring of Invisibility
actuallyadditions:potion_ring_advanced_bauble:8, Advanced Ring of Invisibility
actuallyadditions:potion_ring_advanced_bauble:9, Advanced Ring of Night Vision
actuallyadditions:potion_ring_advanced_bauble:9, Advanced Ring of Night Vision
actuallyadditions:battery_bauble:0, Single Battery
actuallyadditions:battery_bauble:0, Single Battery
actuallyadditions:battery_double_bauble:0, Double Battery
actuallyadditions:battery_double_bauble:0, Double Battery
actuallyadditions:battery_triple_bauble:0, Triple Battery
actuallyadditions:battery_triple_bauble:0, Triple Battery
actuallyadditions:battery_quadruple_bauble:0, Quadruple Battery
actuallyadditions:battery_quadruple_bauble:0, Quadruple Battery
actuallyadditions:battery_quintuple_bauble:0, Quintuple Battery
actuallyadditions:battery_quintuple_bauble:0, Quintuple Battery
actuallyadditions:block_canola_oil, Canola Oil
actuallyadditions:block_refined_canola_oil, Refined Canola Oil
actuallyadditions:block_crystal_oil, Crystallized Oil
actuallyadditions:block_empowered_oil, Empowered Oil
actuallyadditions:block_crystal_cluster_redstone, Red Crystal Cluster
actuallyadditions:block_crystal_cluster_lapis, Blue Crystal Cluster
actuallyadditions:block_crystal_cluster_diamond, Light Blue Crystal Cluster
actuallyadditions:block_crystal_cluster_coal, Black Crystal Cluster
actuallyadditions:block_crystal_cluster_emerald, Green Crystal Cluster
actuallyadditions:block_crystal_cluster_iron, White Crystal Cluster
actuallyadditions:block_battery_box, Battery Box
actuallyadditions:block_item_viewer_hopping, Hopping Item Interface
actuallyadditions:block_farmer, Farmer
actuallyadditions:block_bio_reactor, Bio Reactor
actuallyadditions:block_empowerer, Empowerer
actuallyadditions:block_tiny_torch, Tiny Torch
actuallyadditions:block_shock_suppressor, Shock Absorber
actuallyadditions:block_display_stand, Display Stand
actuallyadditions:block_player_interface, Player Interface
actuallyadditions:block_item_viewer, Item Interface
actuallyadditions:block_firework_box, Firework Box
actuallyadditions:block_miner, Vertical Digger
actuallyadditions:block_atomic_reconstructor, Atomic Reconstructor
actuallyadditions:block_crystal:0, Restonia Crystal Block
actuallyadditions:block_crystal:1, Palis Crystal Block
actuallyadditions:block_crystal:2, Diamatine Crystal Block
actuallyadditions:block_crystal:3, Void Crystal Block
actuallyadditions:block_crystal:4, Emeradic Crystal Block
actuallyadditions:block_crystal:5, Enori Crystal Block
actuallyadditions:block_crystal_empowered:0, Empowered Restonia Crystal Block
actuallyadditions:block_crystal_empowered:1, Empowered Palis Crystal Block
actuallyadditions:block_crystal_empowered:2, Empowered Diamatine Crystal Block
actuallyadditions:block_crystal_empowered:3, Empowered Void Crystal Block
actuallyadditions:block_crystal_empowered:4, Empowered Emeradic Crystal Block
actuallyadditions:block_crystal_empowered:5, Empowered Enori Crystal Block
actuallyadditions:block_black_lotus, Black Lotus
actuallyadditions:block_laser_relay, Energy Laser Relay
actuallyadditions:block_laser_relay_advanced, Advanced Energy Laser Relay
actuallyadditions:block_laser_relay_extreme, Extreme Energy Laser Relay
actuallyadditions:block_laser_relay_fluids, Fluid Laser Relay
actuallyadditions:block_laser_relay_item, Item Laser Relay
actuallyadditions:block_laser_relay_item_whitelist, Advanced Item Laser Relay
actuallyadditions:block_ranged_collector, Ranged Collector
actuallyadditions:block_directional_breaker, Long-Range Breaker
actuallyadditions:block_leaf_generator, Leaf-Eating Generator
actuallyadditions:block_smiley_cloud, Smiley Cloud
actuallyadditions:block_xp_solidifier, Experience Solidifier
actuallyadditions:block_testifi_bucks_green_wall, Ethetic Green Block
actuallyadditions:block_testifi_bucks_white_wall, Ethetic Quartz
actuallyadditions:block_testifi_bucks_green_stairs, Ethetic Green Stairs
actuallyadditions:block_testifi_bucks_white_stairs, Ethetic Quartz Stairs
actuallyadditions:block_testifi_bucks_green_slab, Ethetic Green Slab
actuallyadditions:block_testifi_bucks_white_slab, Ethetic Quartz Slab
actuallyadditions:block_testifi_bucks_green_fence, Ethetic Green Wall
actuallyadditions:block_testifi_bucks_white_fence, Ethetic Quartz Wall
actuallyadditions:block_colored_lamp:0, White Lamp
actuallyadditions:block_colored_lamp:1, Orange Lamp
actuallyadditions:block_colored_lamp:2, Magenta Lamp
actuallyadditions:block_colored_lamp:3, Light Blue Lamp
actuallyadditions:block_colored_lamp:4, Yellow Lamp
actuallyadditions:block_colored_lamp:5, Lime Lamp
actuallyadditions:block_colored_lamp:6, Pink Lamp
actuallyadditions:block_colored_lamp:7, Gray Lamp
actuallyadditions:block_colored_lamp:8, Light Gray Lamp
actuallyadditions:block_colored_lamp:9, Cyan Lamp
actuallyadditions:block_colored_lamp:10, Purple Lamp
actuallyadditions:block_colored_lamp:11, Blue Lamp
actuallyadditions:block_colored_lamp:12, Brown Lamp
actuallyadditions:block_colored_lamp:13, Green Lamp
actuallyadditions:block_colored_lamp:14, Red Lamp
actuallyadditions:block_colored_lamp:15, Black Lamp
actuallyadditions:block_colored_lamp_on:0, White Lamp (On)
actuallyadditions:block_colored_lamp_on:1, Orange Lamp (On)
actuallyadditions:block_colored_lamp_on:2, Magenta Lamp (On)
actuallyadditions:block_colored_lamp_on:3, Light Blue Lamp (On)
actuallyadditions:block_colored_lamp_on:4, Yellow Lamp (On)
actuallyadditions:block_colored_lamp_on:5, Lime Lamp (On)
actuallyadditions:block_colored_lamp_on:6, Pink Lamp (On)
actuallyadditions:block_colored_lamp_on:7, Gray Lamp (On)
actuallyadditions:block_colored_lamp_on:8, Light Gray Lamp (On)
actuallyadditions:block_colored_lamp_on:9, Cyan Lamp (On)
actuallyadditions:block_colored_lamp_on:10, Purple Lamp (On)
actuallyadditions:block_colored_lamp_on:11, Blue Lamp (On)
actuallyadditions:block_colored_lamp_on:12, Brown Lamp (On)
actuallyadditions:block_colored_lamp_on:13, Green Lamp (On)
actuallyadditions:block_colored_lamp_on:14, Red Lamp (On)
actuallyadditions:block_colored_lamp_on:15, Black Lamp (On)
actuallyadditions:block_lamp_powerer, Lamp Controller
actuallyadditions:block_treasure_chest, Treasure Chest
actuallyadditions:block_energizer, Energizer
actuallyadditions:block_enervator, Enervator
actuallyadditions:block_lava_factory_controller, Lava Factory Controller
actuallyadditions:block_canola_press, Canola Press
actuallyadditions:block_phantomface, Phantomface
actuallyadditions:block_phantom_placer, Phantom Placer
actuallyadditions:block_phantom_liquiface, Phantom Liquiface
actuallyadditions:block_phantom_energyface, Phantom Energyface
actuallyadditions:block_phantom_redstoneface, Phantom Redstoneface
actuallyadditions:block_phantom_breaker, Phantom Breaker
actuallyadditions:block_coal_generator, Coal Generator
actuallyadditions:block_oil_generator, Oil Generator
actuallyadditions:block_fermenting_barrel, Fermenting Barrel
actuallyadditions:block_rice, Rice Plant
actuallyadditions:block_canola, Canola Plant
actuallyadditions:block_flax, Flax Plant
actuallyadditions:block_coffee, Coffee Plant
actuallyadditions:block_compost, Compost
actuallyadditions:block_misc:0, Pillar of Black Quartz
actuallyadditions:block_misc:1, Chiseled Block of Black Quartz
actuallyadditions:block_misc:2, Block of Black Quartz
actuallyadditions:block_misc:3, Black Quartz Ore
actuallyadditions:block_misc:4, Wood Casing
actuallyadditions:block_misc:5, Block of Charcoal
actuallyadditions:block_misc:6, Block of Enderpearl
actuallyadditions:block_misc:7, Casing
actuallyadditions:block_misc:8, Ender Casing
actuallyadditions:block_misc:9, Iron Casing
actuallyadditions:block_feeder, Automatic Feeder
actuallyadditions:block_giant_chest, Small Storage Crate
actuallyadditions:block_giant_chest_medium, Medium Storage Crate
actuallyadditions:block_giant_chest_large, Large Storage Crate
actuallyadditions:block_grinder, Crusher
actuallyadditions:block_grinder_double, Double Crusher
actuallyadditions:block_furnace_double, Powered Furnace
actuallyadditions:block_inputter, ESD
actuallyadditions:block_inputter_advanced, Advanced ESD
actuallyadditions:block_fishing_net, Fishing Net
actuallyadditions:block_furnace_solar, Solar Panel
actuallyadditions:block_heat_collector, Heat Collector
actuallyadditions:block_item_repairer, Item Repairer
actuallyadditions:block_greenhouse_glass, Greenhouse Glass
actuallyadditions:block_breaker, Auto-Breaker
actuallyadditions:block_placer, Auto-Placer
actuallyadditions:block_dropper, Automatic Precision Dropper
actuallyadditions:block_fluid_placer, Fluid Placer
actuallyadditions:block_fluid_collector, Fluid Collector
actuallyadditions:block_coffee_machine, Coffee Maker
